invoice_no,invoice_date,customer_id,country,quantity,unit_price,revenue
494915,19-01-2010,13564,"United Kingdom",12,1.25,15
494915,19-01-2010,13564,"United Kingdom",6,1.25,7.5
494915,19-01-2010,13564,"United Kingdom",6,1.25,7.5
494915,19-01-2010,13564,"United Kingdom",1,5.95,5.95
494915,19-01-2010,13564,"United Kingdom",24,2.95,70.8
494915,19-01-2010,13564,"United Kingdom",1,1.65,1.65
494915,19-01-2010,13564,"United Kingdom",2,2.95,5.9
494915,19-01-2010,13564,"United Kingdom",2,2.95,5.9
494915,19-01-2010,13564,"United Kingdom",12,2.1,25.2
494915,19-01-2010,13564,"United Kingdom",36,0.29,10.44
494915,19-01-2010,13564,"United Kingdom",12,2.1,25.2
494915,19-01-2010,13564,"United Kingdom",1,1.25,1.25
494915,19-01-2010,13564,"United Kingdom",6,3.95,23.7
494915,19-01-2010,13564,"United Kingdom",7,1.65,11.55
494915,19-01-2010,13564,"United Kingdom",6,1.25,7.5
494915,19-01-2010,13564,"United Kingdom",6,1.25,7.5
494915,19-01-2010,13564,"United Kingdom",3,3.75,11.25
494915,19-01-2010,13564,"United Kingdom",1,1.49,1.49
494915,19-01-2010,13564,"United Kingdom",12,0.38,4.56
494915,19-01-2010,13564,"United Kingdom",4,2.1,8.4
494915,19-01-2010,13564,"United Kingdom",6,1.25,7.5
494915,19-01-2010,13564,"United Kingdom",12,0.85,10.2
494915,19-01-2010,13564,"United Kingdom",1,1.25,1.25
494915,19-01-2010,13564,"United Kingdom",1,1.25,1.25
494915,19-01-2010,13564,"United Kingdom",4,1.25,5
494915,19-01-2010,13564,"United Kingdom",2,1.25,2.5
494915,19-01-2010,13564,"United Kingdom",1,5.95,5.95
494915,19-01-2010,13564,"United Kingdom",6,2.55,15.3
494915,19-01-2010,13564,"United Kingdom",2,2.95,5.9
494915,19-01-2010,13564,"United Kingdom",12,2.1,25.2
494915,19-01-2010,13564,"United Kingdom",2,5.95,11.9
494915,19-01-2010,13564,"United Kingdom",4,2.95,11.8
494915,19-01-2010,13564,"United Kingdom",3,0.55,1.65
494915,19-01-2010,13564,"United Kingdom",5,0.55,2.75
494915,19-01-2010,13564,"United Kingdom",4,0.55,2.2
494915,19-01-2010,13564,"United Kingdom",1,5.95,5.95
494915,19-01-2010,13564,"United Kingdom",9,1.45,13.05
494915,19-01-2010,13564,"United Kingdom",9,0.85,7.65
494915,19-01-2010,13564,"United Kingdom",12,1.65,19.8
494915,19-01-2010,13564,"United Kingdom",6,1.45,8.7
494915,19-01-2010,13564,"United Kingdom",7,1.45,10.15
494915,19-01-2010,13564,"United Kingdom",3,1.25,3.75
494915,19-01-2010,13564,"United Kingdom",2,1.25,2.5
494915,19-01-2010,13564,"United Kingdom",3,4.25,12.75
494915,19-01-2010,13564,"United Kingdom",12,0.65,7.8
494915,19-01-2010,13564,"United Kingdom",3,1.25,3.75
494915,19-01-2010,13564,"United Kingdom",2,1.25,2.5
494915,19-01-2010,13564,"United Kingdom",4,1.25,5
494915,19-01-2010,13564,"United Kingdom",4,1.25,5
494915,19-01-2010,13564,"United Kingdom",4,1.25,5
494915,19-01-2010,13564,"United Kingdom",2,8.5,17
494915,19-01-2010,13564,"United Kingdom",5,1.65,8.25
494915,19-01-2010,13564,"United Kingdom",4,1.65,6.6
494915,19-01-2010,13564,"United Kingdom",8,0.55,4.4
494915,19-01-2010,13564,"United Kingdom",8,0.55,4.4
494915,19-01-2010,13564,"United Kingdom",6,1.25,7.5
494915,19-01-2010,13564,"United Kingdom",4,2.1,8.4
494915,19-01-2010,13564,"United Kingdom",12,0.85,10.2
494915,19-01-2010,13564,"United Kingdom",2,10.75,21.5
494915,19-01-2010,13564,"United Kingdom",10,2.1,21
494915,19-01-2010,13564,"United Kingdom",4,5.95,23.8
494915,19-01-2010,13564,"United Kingdom",10,1.25,12.5
494915,19-01-2010,13564,"United Kingdom",2,8.5,17
494915,19-01-2010,13564,"United Kingdom",25,0.1,2.5
494915,19-01-2010,13564,"United Kingdom",50,0.1,5
494915,19-01-2010,13564,"United Kingdom",10,1.95,19.5
494915,19-01-2010,13564,"United Kingdom",7,1.95,13.65
494915,19-01-2010,13564,"United Kingdom",6,1.95,11.7
494915,19-01-2010,13564,"United Kingdom",10,5.95,59.5
494915,19-01-2010,13564,"United Kingdom",4,6.75,27
494915,19-01-2010,13564,"United Kingdom",6,6.75,40.5
494916,19-01-2010,17963,"United Kingdom",2,1.95,3.9
494916,19-01-2010,17963,"United Kingdom",5,1.65,8.25
494916,19-01-2010,17963,"United Kingdom",5,1.65,8.25
494916,19-01-2010,17963,"United Kingdom",2,1.95,3.9
494916,19-01-2010,17963,"United Kingdom",2,1.95,3.9
494916,19-01-2010,17963,"United Kingdom",2,1.65,3.3
494916,19-01-2010,17963,"United Kingdom",4,1.95,7.8
494916,19-01-2010,17963,"United Kingdom",2,1.95,3.9
494916,19-01-2010,17963,"United Kingdom",1,1.65,1.65
494916,19-01-2010,17963,"United Kingdom",3,0.85,2.55
494916,19-01-2010,17963,"United Kingdom",1,1.25,1.25
494916,19-01-2010,17963,"United Kingdom",1,2.95,2.95
494916,19-01-2010,17963,"United Kingdom",1,1.65,1.65
494916,19-01-2010,17963,"United Kingdom",1,1.45,1.45
494916,19-01-2010,17963,"United Kingdom",1,9.95,9.95
494916,19-01-2010,17963,"United Kingdom",1,12.75,12.75
494916,19-01-2010,17963,"United Kingdom",5,1.65,8.25
494916,19-01-2010,17963,"United Kingdom",1,1.65,1.65
494916,19-01-2010,17963,"United Kingdom",2,1.65,3.3
494916,19-01-2010,17963,"United Kingdom",3,2.95,8.85
494916,19-01-2010,17963,"United Kingdom",6,1.25,7.5
494916,19-01-2010,17963,"United Kingdom",4,2.1,8.4
494916,19-01-2010,17963,"United Kingdom",1,2.1,2.1
494916,19-01-2010,17963,"United Kingdom",3,4.95,14.85
494916,19-01-2010,17963,"United Kingdom",2,1.65,3.3
494916,19-01-2010,17963,"United Kingdom",6,0.55,3.3
494916,19-01-2010,17963,"United Kingdom",6,0.55,3.3
494916,19-01-2010,17963,"United Kingdom",3,1.25,3.75
494916,19-01-2010,17963,"United Kingdom",6,0.55,3.3
494916,19-01-2010,17963,"United Kingdom",6,0.55,3.3
494916,19-01-2010,17963,"United Kingdom",6,0.55,3.3
494916,19-01-2010,17963,"United Kingdom",1,2.95,2.95
494916,19-01-2010,17963,"United Kingdom",3,1.65,4.95
494916,19-01-2010,17963,"United Kingdom",3,1.49,4.47
494916,19-01-2010,17963,"United Kingdom",2,2.95,5.9
494917,19-01-2010,14983,"United Kingdom",1,0.65,0.65
494917,19-01-2010,14983,"United Kingdom",1,0.85,0.85
494917,19-01-2010,14983,"United Kingdom",4,1.25,5
494917,19-01-2010,14983,"United Kingdom",1,4.95,4.95
494917,19-01-2010,14983,"United Kingdom",6,1.65,9.9
494917,19-01-2010,14983,"United Kingdom",1,2.95,2.95
494917,19-01-2010,14983,"United Kingdom",1,3.75,3.75
494917,19-01-2010,14983,"United Kingdom",1,12.75,12.75
494917,19-01-2010,14983,"United Kingdom",6,2.95,17.7
494917,19-01-2010,14983,"United Kingdom",6,2.95,17.7
494917,19-01-2010,14983,"United Kingdom",18,1.65,29.7
494917,19-01-2010,14983,"United Kingdom",1,6.75,6.75
494917,19-01-2010,14983,"United Kingdom",2,5.95,11.9
494917,19-01-2010,14983,"United Kingdom",1,2.95,2.95
494917,19-01-2010,14983,"United Kingdom",4,2.55,10.2
494917,19-01-2010,14983,"United Kingdom",1,2.55,2.55
494917,19-01-2010,14983,"United Kingdom",1,1.65,1.65
494917,19-01-2010,14983,"United Kingdom",1,1.65,1.65
494917,19-01-2010,14983,"United Kingdom",1,2.55,2.55
494917,19-01-2010,14983,"United Kingdom",1,1.65,1.65
494917,19-01-2010,14983,"United Kingdom",1,1.65,1.65
494917,19-01-2010,14983,"United Kingdom",3,2.95,8.85
494917,19-01-2010,14983,"United Kingdom",4,1.25,5
494917,19-01-2010,14983,"United Kingdom",3,1.25,3.75
494917,19-01-2010,14983,"United Kingdom",12,0.65,7.8
494917,19-01-2010,14983,"United Kingdom",3,0.85,2.55
494917,19-01-2010,14983,"United Kingdom",2,1.95,3.9
494917,19-01-2010,14983,"United Kingdom",1,0.65,0.65
494917,19-01-2010,14983,"United Kingdom",1,0.65,0.65
494917,19-01-2010,14983,"United Kingdom",1,0.65,0.65
494919,20-01-2010,17404,"Sweden",240,0.55,132
494919,20-01-2010,17404,"Sweden",240,0.55,132
494919,20-01-2010,17404,"Sweden",240,0.55,132
494919,20-01-2010,17404,"Sweden",240,0.55,132
494919,20-01-2010,17404,"Sweden",288,0.85,244.8
494919,20-01-2010,17404,"Sweden",72,2.95,212.4
494919,20-01-2010,17404,"Sweden",48,4.25,204
494919,20-01-2010,17404,"Sweden",32,2.55,81.6
494919,20-01-2010,17404,"Sweden",32,2.55,81.6
494920,20-01-2010,13457,"United Kingdom",8,1.69,13.52
494920,20-01-2010,13457,"United Kingdom",8,1.95,15.6
494920,20-01-2010,13457,"United Kingdom",12,0.55,6.6
494921,20-01-2010,13397,"United Kingdom",6,12.75,76.5
494921,20-01-2010,13397,"United Kingdom",10,9.95,99.5
494921,20-01-2010,13397,"United Kingdom",12,3.75,45
494921,20-01-2010,13397,"United Kingdom",4,12.75,51
494921,20-01-2010,13397,"United Kingdom",4,12.75,51
494922,20-01-2010,12987,"United Kingdom",6,4.65,27.9
494922,20-01-2010,12987,"United Kingdom",12,2.1,25.2
494922,20-01-2010,12987,"United Kingdom",12,1.25,15
494922,20-01-2010,12987,"United Kingdom",6,2.95,17.7
494922,20-01-2010,12987,"United Kingdom",12,1.69,20.28
494922,20-01-2010,12987,"United Kingdom",25,0.42,10.5
494922,20-01-2010,12987,"United Kingdom",5,4.65,23.25
494922,20-01-2010,12987,"United Kingdom",2,10.65,21.3
494922,20-01-2010,12987,"United Kingdom",12,0.85,10.2
494922,20-01-2010,12987,"United Kingdom",6,2.95,17.7
494922,20-01-2010,12987,"United Kingdom",2,10.75,21.5
494922,20-01-2010,12987,"United Kingdom",12,1.65,19.8
494922,20-01-2010,12987,"United Kingdom",16,0.65,10.4
494922,20-01-2010,12987,"United Kingdom",24,0.65,15.6
494922,20-01-2010,12987,"United Kingdom",12,0.85,10.2
494922,20-01-2010,12987,"United Kingdom",4,3.95,15.8
494930,20-01-2010,13027,"United Kingdom",240,0.4,96
494930,20-01-2010,13027,"United Kingdom",240,0.4,96
494930,20-01-2010,13027,"United Kingdom",240,0.4,96
494930,20-01-2010,13027,"United Kingdom",240,0.4,96
494930,20-01-2010,13027,"United Kingdom",240,0.4,96
494931,20-01-2010,17920,"United Kingdom",100,1.45,145
494931,20-01-2010,17920,"United Kingdom",100,1.45,145
494931,20-01-2010,17920,"United Kingdom",100,1.65,165
494931,20-01-2010,17920,"United Kingdom",32,2.55,81.6
494931,20-01-2010,17920,"United Kingdom",24,3.39,81.36
494931,20-01-2010,17920,"United Kingdom",12,7.65,91.8
494931,20-01-2010,17920,"United Kingdom",12,7.65,91.8
494931,20-01-2010,17920,"United Kingdom",10,1.95,19.5
494931,20-01-2010,17920,"United Kingdom",1,2.95,2.95
494931,20-01-2010,17920,"United Kingdom",1,2.95,2.95
494931,20-01-2010,17920,"United Kingdom",1,2.95,2.95
494931,20-01-2010,17920,"United Kingdom",1,2.95,2.95
494931,20-01-2010,17920,"United Kingdom",1,8.5,8.5
494931,20-01-2010,17920,"United Kingdom",1,8.5,8.5
494931,20-01-2010,17920,"United Kingdom",48,0.55,26.4
494931,20-01-2010,17920,"United Kingdom",5,1.65,8.25
494931,20-01-2010,17920,"United Kingdom",12,1.25,15
494931,20-01-2010,17920,"United Kingdom",12,1.25,15
494931,20-01-2010,17920,"United Kingdom",12,1.25,15
494931,20-01-2010,17920,"United Kingdom",24,2.1,50.4
494931,20-01-2010,17920,"United Kingdom",5,10.65,53.25
494931,20-01-2010,17920,"United Kingdom",5,2.95,14.75
494931,20-01-2010,17920,"United Kingdom",1,10.65,10.65
494931,20-01-2010,17920,"United Kingdom",1,2.95,2.95
494931,20-01-2010,17920,"United Kingdom",2,5.95,11.9
494931,20-01-2010,17920,"United Kingdom",4,10.65,42.6
494931,20-01-2010,17920,"United Kingdom",5,2.55,12.75
494931,20-01-2010,17920,"United Kingdom",5,1.25,6.25
494946,20-01-2010,16727,"United Kingdom",3,0.42,1.26
494946,20-01-2010,16727,"United Kingdom",3,0.85,2.55
494946,20-01-2010,16727,"United Kingdom",3,3.75,11.25
494946,20-01-2010,16727,"United Kingdom",3,1.95,5.85
494946,20-01-2010,16727,"United Kingdom",24,1.25,30
494946,20-01-2010,16727,"United Kingdom",5,0.85,4.25
494946,20-01-2010,16727,"United Kingdom",24,2.95,70.8
494946,20-01-2010,16727,"United Kingdom",36,2.55,91.8
494946,20-01-2010,16727,"United Kingdom",12,1.25,15
494946,20-01-2010,16727,"United Kingdom",2,2.55,5.1
494946,20-01-2010,16727,"United Kingdom",24,1.25,30
494946,20-01-2010,16727,"United Kingdom",24,1.45,34.8
494946,20-01-2010,16727,"United Kingdom",24,1.25,30
494946,20-01-2010,16727,"United Kingdom",8,1.69,13.52
494946,20-01-2010,16727,"United Kingdom",24,1.25,30
494946,20-01-2010,16727,"United Kingdom",2,1.65,3.3
494946,20-01-2010,16727,"United Kingdom",6,2.1,12.6
494946,20-01-2010,16727,"United Kingdom",12,0.29,3.48
494946,20-01-2010,16727,"United Kingdom",2,1.25,2.5
494946,20-01-2010,16727,"United Kingdom",2,1.65,3.3
494946,20-01-2010,16727,"United Kingdom",24,1.45,34.8
494946,20-01-2010,16727,"United Kingdom",48,1.25,60
494946,20-01-2010,16727,"United Kingdom",1,5.95,5.95
494946,20-01-2010,16727,"United Kingdom",24,1.45,34.8
494946,20-01-2010,16727,"United Kingdom",2,0.42,0.84
494946,20-01-2010,16727,"United Kingdom",2,0.42,0.84
494946,20-01-2010,16727,"United Kingdom",3,1.95,5.85
494946,20-01-2010,16727,"United Kingdom",25,0.42,10.5
494966,20-01-2010,14680,"United Kingdom",5,1.65,8.25
494966,20-01-2010,14680,"United Kingdom",15,1.25,18.75
494966,20-01-2010,14680,"United Kingdom",9,1.25,11.25
494966,20-01-2010,14680,"United Kingdom",32,2.55,81.6
494966,20-01-2010,14680,"United Kingdom",32,2.55,81.6
494966,20-01-2010,14680,"United Kingdom",2,2.95,5.9
494966,20-01-2010,14680,"United Kingdom",1,9.95,9.95
494966,20-01-2010,14680,"United Kingdom",5,2.55,12.75
494966,20-01-2010,14680,"United Kingdom",2,1.65,3.3
494966,20-01-2010,14680,"United Kingdom",5,3.75,18.75
494966,20-01-2010,14680,"United Kingdom",4,1.65,6.6
494966,20-01-2010,14680,"United Kingdom",2,1.65,3.3
494966,20-01-2010,14680,"United Kingdom",2,2.55,5.1
494966,20-01-2010,14680,"United Kingdom",1,1.49,1.49
494966,20-01-2010,14680,"United Kingdom",2,1.49,2.98
494966,20-01-2010,14680,"United Kingdom",4,1.65,6.6
494971,20-01-2010,14156,"EIRE",50,1.45,72.5
494971,20-01-2010,14156,"EIRE",50,1.45,72.5
494971,20-01-2010,14156,"EIRE",72,1.06,76.32
494987,20-01-2010,18223,"United Kingdom",12,1.65,19.8
494987,20-01-2010,18223,"United Kingdom",12,0.85,10.2
494987,20-01-2010,18223,"United Kingdom",6,2.95,17.7
494987,20-01-2010,18223,"United Kingdom",6,1.95,11.7
494987,20-01-2010,18223,"United Kingdom",12,1.65,19.8
494987,20-01-2010,18223,"United Kingdom",12,0.85,10.2
494987,20-01-2010,18223,"United Kingdom",6,2.95,17.7
494987,20-01-2010,18223,"United Kingdom",12,1.65,19.8
494987,20-01-2010,18223,"United Kingdom",12,1.25,15
494987,20-01-2010,18223,"United Kingdom",12,1.25,15
494987,20-01-2010,18223,"United Kingdom",12,0.85,10.2
494987,20-01-2010,18223,"United Kingdom",2,9.95,19.9
494987,20-01-2010,18223,"United Kingdom",3,6.95,20.85
494987,20-01-2010,18223,"United Kingdom",6,2.95,17.7
494987,20-01-2010,18223,"United Kingdom",2,10.75,21.5
494987,20-01-2010,18223,"United Kingdom",4,3.75,15
494987,20-01-2010,18223,"United Kingdom",25,0.42,10.5
494987,20-01-2010,18223,"United Kingdom",12,0.42,5.04
494987,20-01-2010,18223,"United Kingdom",4,4.95,19.8
494987,20-01-2010,18223,"United Kingdom",2,8.5,17
494987,20-01-2010,18223,"United Kingdom",12,1.95,23.4
494987,20-01-2010,18223,"United Kingdom",48,0.29,13.92
494987,20-01-2010,18223,"United Kingdom",12,0.65,7.8
494987,20-01-2010,18223,"United Kingdom",12,0.65,7.8
494987,20-01-2010,18223,"United Kingdom",10,0.85,8.5
494987,20-01-2010,18223,"United Kingdom",3,4.95,14.85
494987,20-01-2010,18223,"United Kingdom",2,6.75,13.5
494987,20-01-2010,18223,"United Kingdom",2,6.75,13.5
494987,20-01-2010,18223,"United Kingdom",2,6.75,13.5
494987,20-01-2010,18223,"United Kingdom",12,0.85,10.2
494987,20-01-2010,18223,"United Kingdom",4,6.75,27
494987,20-01-2010,18223,"United Kingdom",3,5.95,17.85
494987,20-01-2010,18223,"United Kingdom",4,6.75,27
494987,20-01-2010,18223,"United Kingdom",8,6.75,54
494987,20-01-2010,18223,"United Kingdom",10,1.95,19.5
494987,20-01-2010,18223,"United Kingdom",10,1.95,19.5
494987,20-01-2010,18223,"United Kingdom",2,6.75,13.5
494987,20-01-2010,18223,"United Kingdom",10,1.95,19.5
494987,20-01-2010,18223,"United Kingdom",12,1.69,20.28
494987,20-01-2010,18223,"United Kingdom",12,1.95,23.4
494987,20-01-2010,18223,"United Kingdom",12,0.42,5.04
494987,20-01-2010,18223,"United Kingdom",12,1.65,19.8
494987,20-01-2010,18223,"United Kingdom",4,3.95,15.8
494987,20-01-2010,18223,"United Kingdom",4,6.75,27
494987,20-01-2010,18223,"United Kingdom",2,6.75,13.5
494987,20-01-2010,18223,"United Kingdom",2,6.75,13.5
494989,20-01-2010,14556,"United Kingdom",1,2.1,2.1
494989,20-01-2010,14556,"United Kingdom",1,1.25,1.25
494989,20-01-2010,14556,"United Kingdom",1,1.25,1.25
494989,20-01-2010,14556,"United Kingdom",1,1.65,1.65
494989,20-01-2010,14556,"United Kingdom",1,1.25,1.25
494989,20-01-2010,14556,"United Kingdom",2,0.85,1.7
494989,20-01-2010,14556,"United Kingdom",4,0.85,3.4
494989,20-01-2010,14556,"United Kingdom",1,2.55,2.55
494989,20-01-2010,14556,"United Kingdom",1,2.1,2.1
494989,20-01-2010,14556,"United Kingdom",2,5.45,10.9
494989,20-01-2010,14556,"United Kingdom",1,5.45,5.45
494989,20-01-2010,14556,"United Kingdom",1,5.45,5.45
494989,20-01-2010,14556,"United Kingdom",2,3.25,6.5
494989,20-01-2010,14556,"United Kingdom",1,2.95,2.95
494989,20-01-2010,14556,"United Kingdom",1,2.95,2.95
494989,20-01-2010,14556,"United Kingdom",2,1.25,2.5
494989,20-01-2010,14556,"United Kingdom",2,0.85,1.7
494989,20-01-2010,14556,"United Kingdom",1,4.95,4.95
494989,20-01-2010,14556,"United Kingdom",1,1.49,1.49
494989,20-01-2010,14556,"United Kingdom",1,2.55,2.55
494989,20-01-2010,14556,"United Kingdom",1,2.95,2.95
494989,20-01-2010,14556,"United Kingdom",1,1.69,1.69
494989,20-01-2010,14556,"United Kingdom",1,5.95,5.95
494989,20-01-2010,14556,"United Kingdom",6,0.65,3.9
494989,20-01-2010,14556,"United Kingdom",1,9.95,9.95
494989,20-01-2010,14556,"United Kingdom",2,3.75,7.5
494989,20-01-2010,14556,"United Kingdom",1,0.85,0.85
494989,20-01-2010,14556,"United Kingdom",2,1.65,3.3
494989,20-01-2010,14556,"United Kingdom",1,1.25,1.25
494989,20-01-2010,14556,"United Kingdom",1,1.25,1.25
494989,20-01-2010,14556,"United Kingdom",1,1.65,1.65
494989,20-01-2010,14556,"United Kingdom",2,2.1,4.2
494989,20-01-2010,14556,"United Kingdom",2,2.1,4.2
494989,20-01-2010,14556,"United Kingdom",1,2.1,2.1
494989,20-01-2010,14556,"United Kingdom",1,2.1,2.1
494989,20-01-2010,14556,"United Kingdom",2,2.1,4.2
494989,20-01-2010,14556,"United Kingdom",2,2.95,5.9
494989,20-01-2010,14556,"United Kingdom",2,2.1,4.2
494989,20-01-2010,14556,"United Kingdom",2,2.1,4.2
494989,20-01-2010,14556,"United Kingdom",2,1.69,3.38
494989,20-01-2010,14556,"United Kingdom",2,1.95,3.9
494989,20-01-2010,14556,"United Kingdom",2,1.95,3.9
494989,20-01-2010,14556,"United Kingdom",2,1.95,3.9
494989,20-01-2010,14556,"United Kingdom",1,5.45,5.45
494989,20-01-2010,14556,"United Kingdom",4,1.65,6.6
494989,20-01-2010,14556,"United Kingdom",1,10.95,10.95
494989,20-01-2010,14556,"United Kingdom",1,1.25,1.25
494989,20-01-2010,14556,"United Kingdom",1,1.25,1.25
494989,20-01-2010,14556,"United Kingdom",3,1.25,3.75
494989,20-01-2010,14556,"United Kingdom",2,1.65,3.3
494989,20-01-2010,14556,"United Kingdom",1,2.95,2.95
494989,20-01-2010,14556,"United Kingdom",4,1.95,7.8
494989,20-01-2010,14556,"United Kingdom",2,3.75,7.5
494989,20-01-2010,14556,"United Kingdom",2,1.95,3.9
494989,20-01-2010,14556,"United Kingdom",2,4.95,9.9
494989,20-01-2010,14556,"United Kingdom",1,3.75,3.75
494989,20-01-2010,14556,"United Kingdom",6,3.75,22.5
494989,20-01-2010,14556,"United Kingdom",1,5.45,5.45
494989,20-01-2010,14556,"United Kingdom",1,6.75,6.75
494989,20-01-2010,14556,"United Kingdom",1,6.75,6.75
494989,20-01-2010,14556,"United Kingdom",1,6.75,6.75
494989,20-01-2010,14556,"United Kingdom",2,3.75,7.5
494989,20-01-2010,14556,"United Kingdom",2,2.95,5.9
494989,20-01-2010,14556,"United Kingdom",1,5.95,5.95
494989,20-01-2010,14556,"United Kingdom",1,5.95,5.95
494989,20-01-2010,14556,"United Kingdom",3,1.25,3.75
494989,20-01-2010,14556,"United Kingdom",1,2.95,2.95
494989,20-01-2010,14556,"United Kingdom",1,1.65,1.65
494989,20-01-2010,14556,"United Kingdom",1,1.45,1.45
494989,20-01-2010,14556,"United Kingdom",2,10.65,21.3
494989,20-01-2010,14556,"United Kingdom",1,10.65,10.65
494989,20-01-2010,14556,"United Kingdom",1,0.55,0.55
494989,20-01-2010,14556,"United Kingdom",1,2.1,2.1
494989,20-01-2010,14556,"United Kingdom",1,1.25,1.25
494989,20-01-2010,14556,"United Kingdom",1,5.95,5.95
494989,20-01-2010,14556,"United Kingdom",1,2.1,2.1
494989,20-01-2010,14556,"United Kingdom",1,2.1,2.1
494990,20-01-2010,14388,"United Kingdom",1,9.95,9.95
494990,20-01-2010,14388,"United Kingdom",12,0.85,10.2
494990,20-01-2010,14388,"United Kingdom",24,0.55,13.2
494990,20-01-2010,14388,"United Kingdom",12,0.85,10.2
494990,20-01-2010,14388,"United Kingdom",10,1.25,12.5
494990,20-01-2010,14388,"United Kingdom",24,0.55,13.2
